name,last_names,age,gender,group_index,rank_index
Mayra,Mesa Díaz,33,Femenino,656,4
Rosa,Pacheco Osorio,30,Femenino,786,4
David,Guerrero Barbosa,49,Masculino,223,2
Henry,López Gómez,25,Femenino,75,5
Ramiro,Medina Jiménez,25,Femenino,102,6
Brayan,Medina Garzón,48,Masculino,532,2
María,Navarro Calderón,30,Masculino,629,4
Alejandra,Escobar Ríos,21,No binario,686,6
Alexander,Domínguez Perea,18,Masculino,173,7
Eliana,Sánchez Moreno,36,Masculino,4,5
Junior,Durán Molina,30,Femenino,479,6
Luis,Forero Hoyos,36,Femenino,660,5
Shirley,Galeano Rodríguez,42,Femenino,395,4
Víctor,Moreno Rentería,27,Prefiero no decir,626,5
José,Castro Galvis,19,Masculino,167,6
Enrique,Sepúlveda Ríos,41,Femenino,300,8
José,Hernández León,41,Prefiero no decir,118,3
Armando,Prieto Ramírez,33,Femenino,512,5
Stella,Molina Becerra,25,Femenino,612,5
Diego,Romero Espinosa,30,Masculino,786,5
Valentina,Rojas García,45,Masculino,175,2
Aida,Duque Quiroga,29,Femenino,159,5
Paola,Gómez Benavides,19,Prefiero no decir,384,7
Angie,Fernández García,22,Masculino,227,5
Mauricio,González Pineda,26,Masculino,38,5
Milena,Montoya Escobar,23,No binario,463,4
Marino,Valderrama Álvarez,28,Masculino,431,5
Andrea,Rojas Arango,27,Femenino,710,5
Enith,Gaitán Torres,18,Masculino,648,7
Claudia,Álvarez Molina,35,Masculino,104,8
Rosa,Montoya Amaya,28,Masculino,193,5
Dario,Bonilla Silva,28,Masculino,250,5
Milena,González Mosquera,23,Femenino,13,7
Luz,Restrepo Páez,28,Masculino,567,5
Isabel,Ramos Duque,31,Femenino,597,5
Jhon,Cárdenas Uribe,30,Masculino,621,4
Héctor,Delgado Villamizar,25,Masculino,555,6
Valentina,López Bustos,29,Prefiero no decir,388,5
Valentina,Martínez Durán,21,Masculino,71,7
Aura,Peña Mora,18,Masculino,780,7
Esther,Mantilla Galeano,30,Masculino,571,4
María,Mendoza Marín,23,Masculino,438,6
Jeison,Castaño Castellanos,23,Femenino,44,7
Teresa,Aguirre Ocampo,24,Femenino,272,5
Alexis,Aguilar Guevara,41,Femenino,14,4
María,Salazar Cantillo,48,Femenino,371,1
Mauricio,Correa Martínez,30,Masculino,112,5
Sergio,Ruiz Silva,34,Masculino,379,5
Karen,Mendoza Martínez,28,Femenino,314,5
Karen,García Ramírez,34,Femenino,415,4
Luisa,Peña González,23,Femenino,740,7
Sara,Prada Morales,39,Masculino,485,4
Juan,Ramírez López,37,Masculino,169,4
César,López Obando,29,Femenino,246,5
María,Díaz Villegas,29,Masculino,266,5
José,Valencia Mendoza,30,Femenino,243,4
Julio,Díaz Torres,33,Masculino,670,4
Julián,Narváez Hernández,35,Femenino,300,4
Alexander,Rodríguez Mosquera,24,Prefiero no decir,327,6
Judith,Rojas Villamil,21,Femenino,530,7
Alejandro,Martínez López,34,Femenino,595,5
José,Rivas Cano,20,Femenino,743,6
Paula,Perdomo Trujillo,23,Femenino,342,6
Eduardo,Bedoya Pérez,42,Femenino,765,3
Lorenzo,Jiménez Córdoba,45,Masculino,679,8
Juliana,Montoya Arboleda,18,Masculino,554,7
Sebastián,Martínez Guevara,32,Femenino,249,4
Yurany,Guevara Moreno,29,Femenino,760,4
Gabriela,González Rodríguez,29,Femenino,380,3
Germán,Castro Peña,39,No binario,798,3
José,Escobar Ospina,26,Femenino,532,6
David,Franco González,28,Masculino,381,5
Alicia,González Muñoz,20,Femenino,42,7
Mario,Yepes Melo,24,Femenino,345,6
Luz,Correa Figueroa,23,Femenino,599,6
Julián,Bonilla Acevedo,24,Masculino,261,6
Jairo,Rodríguez Medina,58,Masculino,306,1
Isabel,Rivas Palacios,26,Masculino,240,5
Julián,Acevedo Morales,24,Masculino,679,6
Ligia,Salas López,51,Masculino,313,1
María,Garzón Álvarez,42,Masculino,731,2
Alfredo,Solano Riascos,21,Femenino,441,7
Gloria,López Sandoval,18,Masculino,133,6
Wilmer,López Ortega,37,Femenino,719,4
Patricia,Rodríguez Amaya,22,Femenino,51,6
Martha,Marín Herrera,19,Femenino,618,7
Liliana,Díaz Cortés,29,Masculino,392,5
Juliana,Ortega Gómez,38,Masculino,696,2
Mary,Hernández González,39,Femenino,713,8
Fernando,Sánchez López,26,Femenino,523,5
Paola,González Pérez,48,Masculino,766,3
Luz,García Gómez,32,Masculino,508,5
Agustín,Duque Melo,19,Femenino,662,7
María,Mejía Mora,33,Femenino,354,4
José,Arias Suárez,35,No binario,395,4
Jhon,Gómez Espinosa,41,Femenino,96,4
María,Reyes Delgado,37,Masculino,106,8
María,Chaparro Ramírez,38,Femenino,655,4
David,Vargas García,24,Masculino,678,6
Bibiana,Hernández Leal,30,Masculino,513,8
William,Rueda Cabrera,37,Femenino,558,4
Pedro,Hernández Mejía,39,Masculino,242,8
José,Rodríguez Escobar,32,Masculino,488,8
Carmen,Prada Ortiz,19,No binario,790,7
Damián,Buitrago Díaz,30,Masculino,515,4
Jesús,Díaz Villegas,19,Masculino,654,6
Patricia,Reyes Blanco,20,Masculino,61,7
Claudia,Vargas Castillo,31,Femenino,416,8
Ana,Nieto Vega,34,Masculino,294,4
Cristian,Restrepo González,22,Femenino,737,7
Jhon,Carrillo Álvarez,28,No binario,302,5
Gloria,Vega Zapata,42,Femenino,170,4
Andrea,Monroy Rincón,25,Masculino,646,5
Martha,Martínez Ojeda,22,Femenino,41,7
Edison,Torres Pérez,25,Femenino,231,5
Elena,Sandoval Castro,26,Femenino,409,5
Elena,Ordóñez Agudelo,34,Masculino,738,8
Fabiola,Vega Corredor,34,Masculino,651,5
Laura,Jiménez Meneses,24,Masculino,622,6
Óscar,Ramos Medina,30,Femenino,297,5
María,Londoño Romero,35,Masculino,455,5
Óscar,Pabón Delgado,21,Masculino,57,6
Stella,Rodríguez García,36,Masculino,635,8
Marlén,Correa Suárez,27,Masculino,240,5
Karen,Olaya Monsalve,21,Masculino,598,7
Mauricio,Ocampo Bolaños,40,Masculino,176,3
Johan,Jaramillo Montoya,30,Femenino,63,4
Yuli,Giraldo Henao,27,Femenino,551,5
Angie,Guzmán Pineda,48,Femenino,138,2
Edwin,Angulo Restrepo,33,Masculino,454,4
Claudia,Alzate Gómez,27,Masculino,753,5
Gabriel,Niño Ruiz,52,Masculino,449,1
Franklin,Camargo González,30,Masculino,226,4
Jhon,Camargo Herrera,25,No binario,443,5
Julia,Valencia Villegas,18,Masculino,206,6
Beatriz,Suárez Obando,34,Femenino,676,8
Marcela,Chávez Murillo,25,Masculino,27,6
María,Muñoz Amaya,32,Femenino,457,5
Flor,Pacheco Niño,39,Femenino,695,8
Liliana,Orjuela Rodríguez,20,Femenino,710,7
Alexander,Medina Álvarez,34,Masculino,107,4
Luis,Herrera Núñez,39,Masculino,444,3
Ferney,Hernández García,23,No binario,701,6
Stella,Monroy Giraldo,24,Masculino,36,5
Mayerly,Triana Hernández,18,Femenino,597,7
Blanca,Guzmán Alzate,24,Masculino,155,6
Gabriel,Sánchez Acosta,27,Masculino,169,6
Juan,Correa Rodríguez,40,Masculino,796,8
Marcela,Oviedo Morales,28,Femenino,272,5
Helena,Ortiz Solano,38,Femenino,547,3
Juan,García Torres,24,Masculino,420,7
Marina,Obando Gómez,37,Femenino,184,4
Beatriz,García Pinzón,21,Masculino,611,7
Manuel,Moreno González,34,No binario,237,8
Ángela,Monroy Jiménez,26,Masculino,509,6
Alejandro,Benavides Perdomo,21,Masculino,441,6
Leidy,Valencia Arias,33,Masculino,122,5
Rodrigo,Castañeda López,31,No binario,417,5
José,Sánchez Garcés,34,Femenino,535,5
Fernanda,Leal Ardila,26,Masculino,375,6
Janeth,Ramírez Cortés,23,Femenino,575,7
Daniel,Meneses Salazar,22,No binario,326,6
Yenny,Cáceres Bonilla,32,Masculino,480,4
Andrés,García Mercado,30,Masculino,150,5
Nidia,Martínez Valencia,19,Femenino,707,7
Diana,Pérez González,33,Femenino,592,5
Sonia,Barreto Zapata,24,Masculino,490,5
Rita,Barrera López,20,Femenino,153,7
José,Pérez Herrera,23,Femenino,17,6
César,Medina Estrada,27,Femenino,551,5
Harvey,Burgos Gutiérrez,18,Prefiero no decir,348,7
Sneider,Monsalve Peña,35,Masculino,459,4
Carlos,Moreno Ortiz,32,Femenino,202,8
Janeth,Gómez Vallejo,45,Masculino,423,3
Dayana,Flórez Velásquez,64,Femenino,280,1
Eduard,Parra Benavides,18,Masculino,422,7
Hernando,Pineda Escobar,27,No binario,600,4
Fernando,Toro Mendoza,21,Masculino,465,6
Joan,Duque Mora,20,Masculino,355,7
Mónica,Sánchez Rengifo,23,Masculino,582,7
Jairo,Bedoya Jaramillo,30,No binario,378,8
Miguel,Caicedo Cárdenas,32,Prefiero no decir,124,5
Víctor,Rentería Forero,22,Prefiero no decir,80,6
Carlos,Martínez Cruz,36,Femenino,557,3
Melba,Bustos Vargas,30,Masculino,233,5
Eduardo,Gómez Castellanos,20,Masculino,480,7
Jesús,Torres Ortiz,29,Masculino,154,5
Alexander,Jiménez Marín,21,Femenino,692,6
Esperanza,Gómez Fuentes,34,Femenino,409,5
Juan,Ballesteros Galindo,28,Femenino,31,6
Adriana,Fernández Martínez,39,Masculino,597,8
José,Murillo Rodríguez,41,Femenino,557,2
Fernanda,Hernández Correa,25,No binario,503,6
Sofía,Ospina Flórez,19,Femenino,371,7
Johana,Luna García,26,Femenino,323,5
Eduardo,Alzate Ortiz,39,Masculino,332,3
Gabriela,Ortega Garzón,21,Masculino,243,5
Orlando,Vargas Angulo,33,Prefiero no decir,552,5
Gabriel,Vargas Murcia,30,Masculino,430,4
Gustavo,Orozco Jaimes,20,Masculino,182,7
Yesid,Ramírez Puentes,20,Masculino,473,5
Cristian,Rodríguez Benítez,42,Femenino,376,8
Patricia,Jaramillo Lozano,22,Femenino,81,7
Sebastián,Jiménez Bolaños,25,Masculino,550,6
Paola,Molina Solano,48,No binario,420,1
Sebastián,Barragán Londoño,25,Femenino,467,5
Miguel,García García,34,Masculino,428,4
Omar,García Peña,34,Femenino,57,8
Rosario,Salazar Galindo,34,Femenino,322,4
Lorena,Álvarez Gallego,37,Masculino,542,4
María,Acosta Pedraza,37,Masculino,495,5
Gladys,Villa Martínez,30,Masculino,266,4
Jairo,López Rojas,35,Femenino,227,4
Sofía,Gómez Romero,30,Masculino,54,6
Luis,Peña Guerrero,36,Femenino,609,3
Andrés,Arias Valderrama,44,Femenino,4,2
Fredy,Mendoza Mosquera,31,Masculino,439,5
Johanna,Galvis Ruiz,27,Masculino,310,6
Julio,Parada García,34,Masculino,603,5
Jairo,Trujillo Díaz,30,Masculino,89,5
Sandra,Suárez Delgado,26,Masculino,320,5
Federico,Espinosa Betancur,32,Masculino,375,5
Santiago,Melo García,28,Femenino,604,8
Laura,Bedoya Orozco,46,Masculino,501,2
Luz,Vargas Cárdenas,25,Femenino,662,6
Luis,Gómez Ospina,21,Masculino,234,7
Brayan,Restrepo Castro,20,Femenino,337,7
Simón,Muñoz Medina,39,Femenino,571,4
Elena,Murillo Benítez,32,Masculino,185,5
Fernanda,Herrera Ávila,27,Masculino,438,6
Carlos,Cruz Ortiz,36,Femenino,556,3
Manuel,Arango Cardona,18,Femenino,180,7
José,Palacios Villegas,23,Masculino,76,6
María,Vanegas Barreto,26,Femenino,656,6
Edwin,Trujillo Guerrero,38,Masculino,613,3
John,Sánchez Guevara,23,Masculino,272,6
Jorge,Ríos Chaparro,25,Masculino,55,6
Janneth,Pérez Palacios,20,Femenino,701,7
Elisa,Forero Díaz,45,Femenino,77,2
Jesús,Cardona Arévalo,35,Femenino,296,2
Marco,Ramírez Rivas,33,Femenino,219,5
Brayan,Torres Salazar,37,Masculino,277,4
María,Torres Suárez,38,No binario,578,5
Esther,Flórez Duarte,29,Femenino,648,8
Margarita,Vera Cardozo,27,Masculino,746,5
Nubia,Ortega Granados,21,Femenino,711,7
Luz,Hernández Londoño,51,Femenino,266,1
Raquel,Castillo Rojas,41,Masculino,43,4
Elsa,Luna Arenas,42,Masculino,361,2
Esther,Barrios Arroyo,29,Femenino,228,5
Juan,Vargas Vergara,30,Masculino,227,8
Fernando,Rojas Fuentes,44,Masculino,63,3
Hernando,Hernández Gil,26,No binario,171,6
Alberto,Figueroa González,36,Masculino,762,5
Catalina,Arias Chaparro,47,Masculino,762,8
Alexander,Carvajal Sánchez,34,No binario,307,3
María,Hoyos Espinosa,39,Masculino,750,4
Mabel,Orozco Arteaga,43,Masculino,568,2
Paula,Velásquez Bustamante,27,Femenino,683,5
Marina,Correa Bedoya,29,Masculino,34,4
Tatiana,Silva Gutiérrez,25,Prefiero no decir,642,7
Natalia,Ruiz Acosta,28,Masculino,130,6
Claudia,Pérez Medina,24,Femenino,394,6
José,Herrera Castañeda,32,Masculino,151,5
Alberto,Pérez Ruiz,30,Masculino,655,3
Valentina,Mora Reyes,29,Masculino,630,5
Jhoana,Díaz Bernal,29,Masculino,716,8
Isabel,Corredor Sánchez,23,Femenino,384,7
Hermes,Benavides Medina,24,Femenino,747,7
Omar,Sandoval González,22,Femenino,17,7
Humberto,Vargas Niño,41,Masculino,594,3
Olga,Pérez Barrera,32,Masculino,14,4
Andrés,Peña Valderrama,55,Masculino,81,1
Hernán,Velasco López,24,Masculino,207,5
Andrea,Ramírez Moreno,31,Masculino,204,3
Martha,Rico Ospina,29,Masculino,379,5
Yadira,Peña Rentería,26,Masculino,784,6
Santiago,Guerrero Zuluaga,22,Femenino,544,7
Adriana,Pinzón Sarmiento,21,Femenino,23,6
Angélica,Giraldo Cantillo,25,Masculino,614,8
Mery,Orjuela Molano,42,Masculino,162,2
Alberto,Londoño Herrera,47,Femenino,610,1
María,Martínez Puentes,26,Femenino,144,6
Lucía,Montoya Cano,30,Masculino,104,4
Julio,Sánchez López,42,Femenino,382,4
Enrique,Velásquez Miranda,31,Femenino,455,5
Leidy,Mejía Pérez,34,Femenino,417,4
Miguel,Loaiza Rosero,25,No binario,324,5
Jhoan,Parra Sánchez,24,No binario,171,5
Yesenia,Caicedo Rodríguez,28,Masculino,576,5
María,Ramírez González,23,Femenino,756,6
Eduardo,Mejía García,23,Femenino,583,5
María,Lozano Arango,40,Masculino,274,4
Darío,García Fernández,30,Femenino,452,4
Armando,Torres Gómez,31,No binario,125,5
Lorena,Valencia Gómez,26,Femenino,383,6
Andrea,Mejía Murillo,18,No binario,317,7
Laura,Galvis Rincón,23,Femenino,107,6
Stiven,Galvis López,29,Femenino,660,4
Luis,Giraldo Galvis,26,Femenino,463,6
Sandra,Márquez Sánchez,25,Femenino,430,6
Mercedes,Monsalve Ortiz,29,Masculino,704,5
María,Medina Garzón,26,Femenino,337,5
Luis,Hernández Giraldo,34,Femenino,738,5
Luis,Pulido Acevedo,28,Femenino,754,5
Eder,Páez Castillo,20,Masculino,496,6
Yolanda,Zuluaga Giraldo,34,Masculino,362,3
Elizabeth,Mendoza Rosero,18,Femenino,796,6
Ignacio,Rivera González,35,Femenino,432,3
Cristian,Vergara Mora,34,Masculino,675,3
Eduardo,Cruz Anaya,36,Femenino,520,8
Sandra,Peña Toro,35,No binario,406,8
Nelson,Escobar García,38,Masculino,377,3
Marina,Bermúdez Murillo,33,Femenino,152,5
Ana,Pedraza Ávila,30,Femenino,322,4
María,Correa Chaparro,31,Masculino,607,5
Paola,Castrillón Ortiz,18,Femenino,214,7
Paula,Muñoz Mercado,30,Femenino,576,8
Juan,Cárdenas Molina,26,Femenino,65,6
Jairo,Marín Rojas,27,Masculino,270,5
Jesús,Becerra Giraldo,29,Masculino,537,6
Kelly,Romero Palacios,28,Masculino,100,5
Milena,Gómez Cabrera,37,Masculino,105,8
Ancizar,Angarita Ramos,20,Masculino,131,7
David,Castellanos Sierra,30,Masculino,389,5
Julián,Álvarez Galeano,28,Masculino,321,5
Lizeth,Bolívar Barrios,30,Masculino,438,5
Cecilia,Fonseca Reyes,53,Masculino,19,2
Mauricio,Molina Montes,24,Femenino,225,7
Camilo,Gutiérrez Fuentes,28,Masculino,618,5
Lorena,Arias Ramírez,29,Masculino,566,5
María,Cortés Suárez,30,Femenino,460,5
Julieth,García Durán,22,Masculino,394,7
Carlos,Fernández Barrios,45,Masculino,226,3
Luz,González López,23,Masculino,360,7
Hernán,Pineda Guzmán,20,Femenino,430,7
Fredy,Navarro Herrera,35,Femenino,15,8
María,Velandia Velandia,30,Masculino,560,5
Erika,Zambrano Hoyos,32,Femenino,651,4
Carlos,Castro Sepúlveda,34,Masculino,546,5
Gregorio,Rodríguez Romero,19,Masculino,414,5
Elvira,Hurtado Vélez,39,Masculino,355,4
Teresa,Carrillo Lozano,26,Femenino,457,6
Andrés,Olaya Salazar,22,Masculino,722,5
Valentina,Gómez Bedoya,18,Femenino,531,7
Yolanda,Ortiz Velandia,34,Femenino,196,2
Edier,Arias Perea,30,Masculino,115,6
Willian,Duque Castillo,19,Femenino,417,7
Gladys,Valencia Romero,22,Femenino,352,7
Lorena,Lara León,22,Femenino,75,7
Natalia,Caicedo Maldonado,24,Masculino,662,6
Jenny,Jiménez Sanabria,29,Femenino,36,8
David,Restrepo Acevedo,32,Femenino,242,5
Elsy,Durán García,30,Femenino,663,5
Yolanda,Palacio Navarro,56,Masculino,63,1
Sandra,Gómez León,46,Femenino,666,1
Julieth,Martínez Calderón,39,No binario,509,4
María,Arias Martínez,43,Masculino,188,3
Luis,López Bernal,33,Femenino,735,4
Germán,Zambrano Gómez,31,Femenino,93,4
María,Hernández Franco,42,Masculino,5,2
Pablo,Carrillo Muñoz,29,Masculino,438,8
David,Forero Beltrán,51,Masculino,166,1
Patricia,Castro Londoño,22,Femenino,446,6
Juan,Ortiz González,36,Femenino,25,4
Alcides,Vallejo Barreto,36,Masculino,508,8
Fredy,Fernández Castro,20,Masculino,98,7
Silvia,Castro Serna,19,Masculino,268,6
Danna,Sánchez Díaz,26,Femenino,662,6
Viviana,Narváez Rendón,44,Masculino,393,1
Diana,Acevedo Martínez,34,Masculino,764,8
Andrés,Mejía Vergara,21,Femenino,596,7
Vanessa,Prieto Guevara,20,Femenino,285,7
Lucía,Fuentes Quintero,26,Femenino,684,6
José,Morales Serrano,31,Masculino,733,5
Elena,Sánchez Vargas,21,Masculino,109,7
Milena,Hernández Mesa,33,Masculino,27,5
Luis,Bermúdez Cárdenas,28,Femenino,758,5
David,Castro Hurtado,36,Masculino,55,3
Andrea,Angulo Hernández,38,Masculino,133,8
Ferney,Rodríguez Roa,37,Femenino,52,4
Rosa,Orjuela Páez,33,Masculino,493,4
María,Bonilla Carvajal,21,Masculino,765,5
Nicolás,Ramírez Mosquera,21,Femenino,781,7
Cecilia,Álvarez Arenas,26,Masculino,298,6
María,García Hernández,30,No binario,399,4
Milena,Álvarez Suárez,47,Femenino,591,1
Piedad,Sierra Mora,20,Masculino,18,7
Yuly,Angarita Castrillón,35,No binario,770,8
María,Mena Zuluaga,25,Femenino,619,7
Nayibe,Díaz León,34,Prefiero no decir,559,5
Jaime,Rojas Quiroga,25,Femenino,246,8
Javier,Rodríguez Díaz,28,No binario,503,5
Angie,Bautista Mosquera,29,Femenino,89,5
José,Buitrago Daza,32,Femenino,203,5
Ricardo,Serna Díaz,26,Femenino,240,5
Dayana,Suárez Gómez,22,Femenino,490,7
Kelly,Sanabria Guzmán,27,Femenino,780,5
Andrea,Beltrán Castro,32,Femenino,13,5
Blanca,Morales Espinosa,35,Femenino,649,4
Adalberto,Díaz Flórez,55,Masculino,315,2
Fernando,Polo Pérez,27,Masculino,685,6
Alejandra,Palacios Ramírez,40,Masculino,742,4
Isaac,Guerrero Moreno,30,Prefiero no decir,198,4
Maira,Daza Morales,23,Femenino,243,6
Liceth,Castro Rueda,25,Femenino,507,6
Isabel,Cano Castillo,18,No binario,43,7
Elena,Vélez Medina,34,Masculino,330,5
Gerardo,Velásquez Velásquez,21,Masculino,791,7
Jorge,Ramírez Moreno,38,Femenino,591,8
Rodrigo,Durán Pulido,21,Masculino,429,7
Manuel,Navarro Cuesta,25,Masculino,791,6
Diana,Saavedra Guevara,29,Femenino,744,5
Jorge,Ríos Acevedo,29,Masculino,613,8
Jesús,Mendoza Calderón,31,Femenino,162,4
Bernardo,Bustos Betancur,38,Masculino,656,4
Rodolfo,Mendoza Cárdenas,32,Prefiero no decir,621,5
Socorro,Valencia Aguilar,51,Femenino,435,2
Aida,Márquez Vargas,30,Femenino,233,8
María,Gallego Cardozo,28,Masculino,111,6
Javier,Rincón Salazar,29,No binario,232,5
Emilce,Pardo Cifuentes,26,Masculino,750,6
Gustavo,Arango Montes,35,Masculino,709,5
Kelly,Rincón Duarte,55,Masculino,273,2
Amanda,García Vera,28,No binario,598,6
Jaime,Ospina Pérez,25,Femenino,41,6
Fanny,Ochoa Gómez,32,No binario,560,5
Fernando,Martínez Rodríguez,23,Femenino,466,7
Rocío,Padilla Moreno,37,Masculino,77,4
Katherine,Prieto Rojas,33,No binario,690,4
María,García Martínez,37,Masculino,490,4
Sebastián,Alvarado Vallejo,35,Masculino,769,5
Miguel,Henao Mena,24,Masculino,117,7
Antonio,Ríos Forero,21,Masculino,434,7
Eliana,Rodríguez Velasco,25,Femenino,19,5
Hernando,Peña Orozco,19,Masculino,571,6
Elizabeth,Oviedo Mosquera,27,Masculino,196,6
Doris,Suárez Caicedo,28,Femenino,619,4
Esperanza,Garzón Velásquez,36,Masculino,451,4
Marcela,Cáceres Bedoya,38,Masculino,425,8
Marly,Garzón Bustos,24,No binario,394,6
Nilson,Martínez Gómez,25,Masculino,284,8
Isabel,Hernández Guerrero,24,Femenino,34,5
Andrés,Martínez Arévalo,22,Masculino,295,6
Jesús,Paz García,34,Masculino,251,4
Claudia,Martínez Vergara,39,Femenino,638,4
Óscar,Arroyo Cuéllar,30,Masculino,339,5
Ángela,Mora Alfonso,38,Masculino,618,5
Esther,Barragán Arboleda,39,Masculino,440,4
Andrés,Gómez Pérez,36,Masculino,180,4
Jaime,Calderón Rodríguez,44,Femenino,622,2
Antonio,Barrera Rueda,23,Masculino,228,6
Jair,García Martínez,30,Masculino,633,5
Nicolás,Álvarez Acevedo,40,Femenino,619,3
Mauricio,Salgado Torres,36,Masculino,643,4
Lucila,Montenegro Benítez,36,Masculino,23,3
Sebastián,Ocampo Calderón,21,Femenino,657,6
Esther,Trujillo Rodríguez,45,Femenino,327,3
Alicia,Vera Triana,22,Masculino,154,7
Isabel,Carrillo Palacios,46,Masculino,619,2
Esteban,Gutiérrez Muñoz,37,Masculino,146,4
Wilmar,González Sierra,23,Masculino,252,7
Arley,Estrada García,23,Masculino,302,6
Mabel,Maldonado Benítez,37,Masculino,70,3
Dayana,Lozano Mosquera,19,Masculino,543,7
Consuelo,González Marín,29,Masculino,93,5
Johana,Rodríguez Muñoz,19,Masculino,649,7
Wilson,Álvarez Romero,21,Femenino,163,6
Jonathan,Caro Ocampo,20,Masculino,81,6
Enrique,Meneses Rojas,41,Masculino,588,8
Luis,Franco Giraldo,33,Masculino,63,4
David,Nieto Valencia,26,Masculino,612,6
César,Pinzón Pérez,30,Femenino,436,5
Jhon,García Orjuela,47,No binario,48,2
Amalia,Martínez Cortés,41,Masculino,445,1
Santiago,Salazar Ramírez,36,Masculino,74,3
Cecilia,Ávila López,28,Femenino,704,6
Manuel,Gil Arboleda,37,Masculino,542,5
Diana,Moreno López,28,Femenino,157,5
Nancy,Serna Franco,43,Masculino,487,2
Josefina,Patiño García,34,Femenino,266,5
Mauricio,Castillo Rojas,35,Masculino,256,8
Juan,Ardila Acevedo,30,Masculino,39,5
Margarita,Vega Rodríguez,24,Masculino,55,6
Alexander,Bermúdez Montoya,19,Femenino,28,7
Natalia,Chávez Caicedo,19,Femenino,118,7
Eugenio,Andrade Bernal,30,No binario,370,5
Ángela,Ramírez Hernández,21,Masculino,209,7
Gregorio,Meneses Osorio,31,Femenino,587,5
Ana,García Marín,19,Masculino,577,7
Gerardo,Arias Martínez,40,Femenino,612,4
Jairo,Galvis Martínez,28,Masculino,558,4
Carmen,Torres Martínez,47,Femenino,316,2
Esteban,Reyes Sierra,19,Femenino,393,7
Milena,Hurtado Cano,26,Femenino,444,5
Liliana,Zapata Barragán,33,Femenino,668,4
Alberto,Pérez Aguilar,28,Masculino,752,4
Paula,Erazo Cantillo,34,Femenino,259,8
Helena,Cruz Arango,24,Prefiero no decir,648,7
Arturo,Alvarado Carvajal,27,Masculino,198,5
Omar,Hoyos Rincón,32,Femenino,699,6
Ricardo,Herrera Guevara,26,Prefiero no decir,628,5
Sara,Aguirre Romero,28,Masculino,445,5
Carmen,Pérez Cárdenas,39,Femenino,570,8
Alexis,Mosquera Rodríguez,33,Femenino,582,3
Jhoana,Vera Valencia,29,Femenino,605,5
Nilson,Morales Medina,36,Masculino,741,5
Ofelia,Ospina Villamizar,25,Masculino,649,5
David,Martínez Roa,32,Masculino,617,5
Armando,López Vega,32,Femenino,305,5
Claudia,Cruz Fuentes,30,Femenino,339,3
Lina,Pinzón Guerra,27,Femenino,529,5
Sebastián,Quintero Rangel,44,Masculino,54,4
Elmer,León Solano,35,No binario,112,4
Camilo,Giraldo Reyes,39,Masculino,684,3
Kevin,Cabrera Jiménez,21,Femenino,419,7
Pilar,Tamayo Vélez,38,Femenino,305,5
Carlos,Ramírez Arboleda,22,Femenino,438,6
Eugenia,Orozco Guzmán,22,Femenino,656,6
Israel,Pérez Fernández,24,Masculino,85,6
